4;51.449184;6.852629
1;48.194793;11.374275
1;48.412889;11.469255
2;52.527378;13.773775
2;52.526299;13.762745
1;47.758825;8.841178
1;47.856349;8.772788
1;48.123922;8.342097
2;48.961141;10.908104
1;48.129037;11.593271
1;49.415393;7.012359
2;49.408292;6.908452
1;50.768476;7.348429
1;49.447583;11.862839
2;49.362752;12.10135
1;49.148737;9.30539
9;49.139424;9.247455
1;51.175427;13.560281
1;50.233366;8.753327
1;51.698195;7.817549
2;52.583938;13.43552
1;50.080855;8.637393
2;49.501231;11.278001
1;49.483333;11.246107
1;50.942822;6.959187
1;50.933833;6.931141
1;50.807301;6.833033
1;51.737657;7.184304
1;51.584544;7.041681
1;48.160193;11.224191
1;52.576378;13.366384
1;49.146274;9.22215
1;48.355079;10.893065
1;52.385006;12.374739
1;52.411075;12.726828
1;52.392953;12.926506
4;49.319541;7.325795
1;49.275961;6.792734
1;50.528374;8.662032
1;48.164526;11.782592
1;52.791732;8.644557
4;52.847654;8.740346
1;49.631269;12.061321
1;52.162119;9.867009
1;52.393969;9.717267
1;48.829647;9.166668
1;48.266374;10.83788
1;49.320341;8.890169
1;52.525849;13.368883
1;52.59957;12.354828
1;52.432209;10.238767
1;52.391317;10.083973
1;52.376889;9.974008
1;50.178236;9.107996
1;48.442796;11.487432
1;49.98059;9.143854
1;51.122732;13.579446
1;51.147722;13.552523
5;52.33837;11.759607
1;50.102268;8.693036
2;51.48462;7.54959
1;47.61249;11.031103
1;49.368361;11.040011
2;49.440554;8.56565
1;51.23748;6.797004
1;51.22849;6.7982
3;50.769915;6.073714
4;51.033451;6.274147
12;51.033451;6.274147
3;51.132764;6.411574
3;51.163049;6.439746
1;50.984802;7.103563
3;51.22849;6.7982
1;51.246873;6.794397
5;48.829647;9.166668
1;51.451378;7.01386
1;49.968239;9.151998
1;49.917899;9.146587
1;47.670245;11.039202
1;51.490364;11.986953
1;50.172968;8.529711
1;53.55257;9.93477
1;52.871323;8.7854
1;52.791732;8.644557
5;52.469487;13.443035
10;54.499854;9.537384
1;50.421367;7.450799
2;49.96912;8.653582
1;50.112309;8.697243
1;51.04022;13.731409
2;51.085184;13.631575
2;52.606285;13.25783
1;48.1612;10.109979
1;48.061105;11.206716
5;49.00642;8.483147
1;51.746925;14.242194
1;51.738107;13.979664
2;51.673339;13.816186
2;48.991273;8.540741
1;51.364165;12.401059
1;51.2501;12.379
6;51.15023;12.413141
1;48.137244;11.574843
2;52.573627;13.377423
1;52.395308;13.391455
1;47.651611;9.502011
3;49.11963;8.594514
2;51.477087;11.986998
1;50.906694;10.852568
1;52.237682;13.43739
1;52.347126;13.283171
1;50.990024;7.001985
3;51.23748;6.797004
1;51.264186;6.821212
2;49.91931;10.885217
2;49.900837;10.899582
2;49.966827;10.887132
1;50.068954;10.954767
1;49.982864;10.668982
1;49.241371;6.991054
1;49.266028;7.005401
5;48.862233;9.179955
9;48.829647;9.166668
2;52.53936;13.860853
1;49.430872;11.129832
2;49.413281;11.17414
7;52.436569;11.811241
2;52.436569;11.811241
2;52.33837;11.759607
1;51.615566;7.741887
1;51.567222;7.612595
1;51.031483;6.991773
1;48.522944;11.511981
1;49.363642;7.129587
1;49.288268;11.413693
1;52.213789;10.910027
4;50.942822;6.959187
1;50.940988;6.974577
3;50.957636;7.013069
1;51.364794;6.777578
4;51.429615;6.776041
1;51.517961;7.459266
1;51.48942;7.36541
2;51.276834;6.788626
1;48.705056;9.127502
2;51.783529;12.030632
1;48.00824;7.85098
1;48.194451;7.764198
1;52.374444;9.808984
5;52.376215;9.904602
1;50.588908;8.462004
1;50.198686;8.58779
1;50.124516;8.607027
1;48.407172;9.994638
1;48.694287;9.413836
1;48.128291;11.430737
1;48.070688;11.376217
1;48.775181;8.932365
4;48.829647;9.166668
2;53.55257;9.93477
3;53.56084;9.989532
1;52.377132;9.741816
1;51.199671;6.472053
1;51.218674;6.945074
2;47.787761;8.976304
1;51.477141;7.431454
1;48.703816;8.999128
3;49.447449;8.40957
1;48.566802;13.394376
1;51.402495;6.773138
1;50.114637;8.686393
1;48.390002;10.026217
1;51.130436;6.622182
1;48.620054;8.889621
9;48.687896;9.004413
4;48.719637;9.107025
2;48.801295;9.217502
1;48.291445;11.455448
2;50.940988;6.974577
2;50.951605;6.917244
1;51.103307;6.466399
1;51.320063;12.386317
2;52.219066;13.438567
1;50.988901;13.63642
1;52.525849;13.368883
1;50.825243;14.213743
1;50.825243;14.213743
4;50.780378;6.070873
2;50.997108;6.208525
1;51.517961;7.459266
1;51.393568;6.706393
1;52.251607;9.966637
6;50.497497;8.667012
1;50.528374;8.662032
1;48.150035;11.461624
1;48.005318;11.34738
1;52.354326;9.288841
1;52.231237;14.583892
1;50.159844;8.534664
1;49.909701;8.57934
1;50.997845;6.9018
1;52.450996;9.736009
1;47.59399;7.608658
1;48.910541;8.257985
2;48.929086;8.272754
1;52.340096;9.668932
1;52.284687;9.606915
1;48.0471;11.96261
1;50.098726;8.528677
1;50.087499;8.512263
1;49.003624;9.753916
1;52.54648;13.543957
1;50.940871;6.814947
1;50.916556;6.713377
1;48.352095;11.764173
1;52.352609;9.723496
2;52.347944;11.261353
1;48.215432;11.218115
1;48.118519;11.595716
1;51.362726;7.46039
3;51.362726;7.46039
1;51.30471;7.343611
1;51.768796;14.366614
1;48.355079;10.893065
4;51.031483;6.991773
1;49.479207;8.469285
2;51.766486;8.942792
5;51.868378;9.088606
1;51.393568;6.706393
1;51.254955;6.403744
1;51.132764;6.411574
1;49.672691;6.441445
3;51.517961;7.459266
4;51.477087;11.986998
6;51.512406;12.097655
1;48.236143;10.851553
2;50.783533;12.481522
1;51.445427;11.9667
1;48.150035;11.461624
1;51.020147;13.793057
1;48.254697;11.444265
1;48.412889;11.469255
1;49.475036;10.956843
1;49.802163;9.93592
1;50.4546;9.620857
4;50.161956;9.057432
1;50.139798;8.387663
2;50.796765;7.608748
1;52.576378;13.366384
1;52.576773;13.361026
1;49.434252;11.122928
1;48.836497;12.182199
1;48.729876;12.19046
2;48.321307;11.660672
4;48.262949;10.987901
1;48.262976;10.987847
2;50.826924;7.114584
1;48.311356;10.868911
1;52.503736;13.467989
8;49.42538;11.017871
2;49.792023;10.029148
3;52.525849;13.368883
1;47.59399;7.608658
1;50.052926;8.569767
1;51.45803;7.074636
1;51.478489;7.223273
1;51.440159;7.023092
2;51.264186;6.821212
2;52.648642;13.513357
1;48.22283;10.099947
2;48.1612;10.109979
1;49.391149;11.341492
1;49.445426;11.08227
1;48.355079;10.893065
1;53.660054;13.881852
5;54.309849;9.947409
1;50.006353;8.324379
1;50.006164;8.32891
1;50.019873;8.24602
1;48.729948;9.327036
1;48.724347;9.359577
1;48.6281;9.342677
1;48.539754;9.290126
6;52.472822;13.455449
1;52.469487;13.443035
1;51.345719;12.541129
1;50.107428;8.943314
1;49.066342;10.959774
1;48.110348;11.596624
1;48.129037;11.593271
1;50.915306;7.051174
1;52.549329;13.129203
5;49.440554;8.56565
1;51.538888;7.676401
1;52.582922;12.999966
4;51.622928;12.316893
1;49.391149;11.341492
9;49.241137;11.082674
1;51.166977;6.921936
1;51.22849;6.7982
1;51.23748;6.797004
1;51.246873;6.794397
2;51.449184;6.852629
1;49.451413;8.538098
1;52.600667;13.328045
1;49.845545;10.961635
1;49.629507;11.011974
1;53.561317;9.842208
1;53.552822;10.00778
1;48.471076;11.510192
1;48.990428;12.1467
2;50.949124;6.952697
1;52.40018;13.921342
1;52.479573;13.529017
1;52.394104;13.014492
2;52.392953;12.926506
1;52.274538;11.840717
1;52.148536;11.640985
1;49.447449;8.40957
1;49.477257;8.433769
2;51.966001;7.643042
2;51.956527;7.635859
11;51.984843;7.63834
1;53.655272;9.797379
1;50.948422;6.888173
1;50.941285;6.974649
1;51.199671;6.472053
1;51.197208;6.606298
2;50.188672;8.739564
1;50.170244;8.676181
1;50.158064;8.655011
1;50.942822;6.959187
1;49.267556;11.074197
3;51.246873;6.794397
2;51.204372;6.684414
2;51.388031;7.433764
1;51.362726;7.46039
1;51.30471;7.343611
3;51.266946;7.194993
1;51.254442;7.150154
6;51.309645;13.287369
1;53.369065;7.195028
2;53.076466;8.786281
1;50.863196;6.576085
1;50.858126;7.079238
2;50.826924;7.114584
2;53.697333;9.714948
1;49.96912;8.653582
1;50.112309;8.697243
1;48.907431;9.1478
1;50.001238;8.258479
1;49.46264;11.154732
1;49.471594;11.200811
1;49.501231;11.278001
3;50.099301;8.686177
3;52.983652;8.847165
1;52.916368;8.809887
1;52.847654;8.740346
1;49.831468;9.876187
6;52.391605;13.513286
1;48.801295;9.217502
2;51.570404;7.373932
1;52.428236;13.751509
1;50.945123;10.430048
1;50.972244;11.038178
1;50.099184;8.760833
3;50.120911;8.929245
1;50.172968;8.529711
1;49.461166;8.512101
1;49.478938;8.452215
1;48.052431;10.589868
1;48.045689;10.61742
2;51.46007;13.516486
1;48.442796;11.487432
2;48.60604;11.573386
1;49.982864;10.668982
1;50.033446;10.509774
5;49.802163;9.93592
1;48.48154;8.376885
1;49.037127;8.299003
2;48.409042;10.066686
1;48.392331;10.003681
1;48.750245;9.274908
4;50.896573;9.584469
9;50.896267;9.584505
1;51.951124;9.855827
4;51.273859;7.221529
6;49.791717;8.351257
5;49.791717;8.351257
10;49.765487;8.342564
1;49.092509;11.808526
1;49.203994;11.515595
1;49.381935;11.204226
1;50.099301;8.686177
1;50.140966;8.805428
8;50.140966;8.805428
1;49.469113;10.97155
1;49.454307;10.972386
2;48.293458;11.901699
2;52.393969;9.717267
1;52.422159;9.451384
1;50.104767;8.644
1;48.724347;9.359577
1;48.783002;9.179811
1;48.772646;9.165743
1;49.992941;8.358062
8;48.547511;12.135868
2;52.577232;13.35699
1;48.134098;11.583337
1;51.500711;7.419993
1;51.454488;6.98024
1;51.246873;6.794397
1;51.246873;6.794397
1;51.23748;6.797004
1;51.379482;12.485702
1;47.882454;10.253716
1;48.22283;10.099947
1;48.323986;10.050533
1;48.352095;11.764173
5;48.321307;11.660672
2;48.321307;11.660672
1;48.150035;11.461624
1;48.160193;11.224191
1;51.521575;11.463844
1;49.443655;6.635342
1;48.355079;10.893065
1;48.703816;8.999128
1;51.162339;6.878905
4;51.429615;6.776041
1;52.503736;13.467989
1;50.870944;6.094398
4;52.391605;13.513286
1;48.801295;9.217502
3;48.815561;9.319099
3;48.811866;9.352026
1;52.509975;13.376434
1;48.442796;11.487432
1;48.894064;8.702969
2;48.914298;8.67246
1;51.219708;6.794011
1;51.382808;6.775493
1;51.402495;6.773138
1;53.460629;9.980273
2;52.6644;13.341619
1;49.162284;8.490599
1;54.133543;10.816225
1;47.969083;11.769198
1;50.122107;8.955
1;50.161956;9.057432
1;53.561317;9.842208
1;52.659007;13.286155
1;49.469724;10.989987
1;50.060117;8.802147
1;50.102268;8.693036
1;50.891314;6.649114
1;49.293032;10.661548
2;52.393969;9.717267
1;51.454776;12.028007
3;51.16286;13.48256
1;52.669812;13.28727
1;51.243511;7.107105
2;50.350775;7.588342
1;50.350775;7.588342
5;48.672587;9.373187
3;48.672587;9.373187
1;48.6281;9.342677
2;53.552822;10.00778
1;50.980855;13.859334
1;51.45047;7.076164
2;51.426244;7.141516
1;53.55257;9.93477
1;53.404006;10.065437
1;48.080144;11.526894
1;49.506328;10.875904
2;49.792023;10.029148
1;48.175969;11.408938
1;48.217014;11.173942
1;50.068253;8.633276
1;50.813692;7.150739
2;50.880104;7.065988
1;48.77635;9.172871
2;49.141941;9.219058
1;49.140314;9.252722
1;49.140314;9.252722
1;49.308934;11.358877
2;51.261166;6.808214
1;49.792023;10.029148
8;48.226039;11.679405
1;48.48154;8.376885
1;48.813673;9.16941
1;49.076554;9.146281
3;51.477087;11.986998
1;48.928322;9.36907
1;49.434306;11.045261
3;51.312998;9.446844
1;51.255296;9.468778
1;48.937751;8.280548
1;48.834088;8.256322
1;48.832407;8.277006
1;49.141582;9.223004
1;49.136871;9.01485
1;49.154769;8.976996
1;49.135981;8.914674
2;49.126974;8.713549
2;49.124592;8.589678
1;50.771254;7.521355
1;50.796765;7.608748
2;49.413281;11.17414
1;50.065673;11.552217
1;50.189041;11.790656
2;49.005835;8.512308
1;50.942822;6.959187
1;51.477141;7.431454
1;53.413444;11.215553
3;51.23748;6.797004
2;51.246873;6.794397
3;51.449184;6.852629
1;48.104271;11.763598
1;48.215432;11.218115
1;49.231276;9.20018
2;52.377132;9.741816
1;53.604807;10.154286
1;50.936539;6.778253
1;50.942822;6.959187
1;50.951605;6.917244
1;50.809512;6.482247
1;51.231735;12.383234
1;51.531157;7.166047
1;48.236143;10.851553
1;52.411075;12.726828
1;52.392953;12.926506
1;52.392953;12.926506
1;51.231735;12.383234
1;48.352095;11.764173
1;48.321307;11.660672
2;52.391605;13.513286
1;52.32664;13.419726
1;49.274802;7.110764
1;51.477087;11.986998
1;51.014817;6.893485
2;51.246873;6.794397
1;51.279999;6.769848
1;50.083903;8.670203
1;48.712823;9.111043
1;49.663369;8.451711
1;49.645778;8.458525
1;47.627915;7.595678
2;47.761701;7.568791
1;52.509435;13.375903
2;48.293458;11.901699
1;49.005988;8.492702
1;52.323664;13.138912
2;49.398251;8.688227
1;49.297625;8.821231
2;48.140363;11.558734
2;48.133064;11.531614
1;51.432626;12.118142
1;50.119257;8.838248
1;49.900837;10.899582
1;52.374444;9.808984
1;50.133514;8.578648
2;52.453082;13.546006
1;51.517961;7.459266
1;48.140363;11.558734
1;48.578443;9.872834
13;48.784108;9.181788
6;48.784108;9.181788
5;52.469487;13.443035
1;48.672587;9.373187
1;50.024143;8.256807
8;49.857563;8.358098
3;49.765487;8.342564
4;49.765487;8.342564
11;49.765487;8.342564
2;52.612865;13.246198
5;50.949124;6.952697
1;52.377132;9.741816
7;54.499854;9.537384
2;50.106816;8.662994
1;50.14929;8.352345
1;50.084244;8.444529
1;50.098726;8.528677
2;51.451378;7.01386
1;51.492692;7.089082
5;52.49356;13.461445
2;52.49356;13.461445
1;49.141941;9.219058
1;49.146274;9.22215
1;50.114053;8.678105
4;50.001328;8.580806
1;51.997562;13.05409
1;53.079909;13.180855
1;53.18679;13.13937
1;50.990024;7.001985
10;51.239745;6.797418
9;51.246873;6.794397
1;50.940988;6.974577
1;50.942822;6.959187
2;53.55231;9.993937
2;53.55231;9.993937
2;53.55231;9.993937
1;51.320063;12.386317
3;51.42334;12.223441
1;53.624457;10.683077
1;52.52673;13.767114
1;52.529005;13.790801
1;52.530794;13.809984
1;52.53198;13.822595
1;52.532268;13.83154
1;52.531953;13.838228
1;52.531737;13.843405
1;52.531594;13.84754
1;52.531962;13.850831
1;52.532618;13.85341
1;52.581744;13.895012
4;48.620054;8.889621
1;49.110353;8.574504
1;50.102268;8.693036
3;48.071047;11.530921
1;52.450996;9.736009
1;50.081638;8.829115
4;51.492692;7.089082
1;51.531157;7.166047
1;52.352609;9.723496
1;52.354326;9.288841
1;48.801295;9.217502
1;50.094151;8.670662
2;52.393969;9.717267
1;52.354326;9.288841
6;52.472822;13.455449
1;52.469487;13.443035
1;52.503736;13.467989
2;52.549212;13.390987
5;52.469487;13.443035
1;52.420954;13.179687
4;52.382436;13.121931
2;50.017607;8.789122
1;50.060117;8.802147
2;52.549212;13.390987
1;48.967514;12.169974
2;48.990428;12.1467
1;50.052926;8.569767
1;50.010038;8.455163
3;48.128857;11.364064
6;48.0407;11.19797
2;52.577924;13.306489
1;52.415525;13.168558
6;49.467099;7.16522
2;49.467099;7.16522
1;50.813692;7.150739
1;50.880104;7.065988
1;51.386916;6.99785
3;51.264186;6.821212
1;48.164526;11.782592
1;48.254697;11.444265
1;48.254697;11.444265
5;52.469487;13.443035
1;52.472822;13.455449
1;52.472822;13.455449
1;50.105845;8.763529
6;50.06445;8.624565
1;48.761913;9.267905
1;52.503736;13.467989
1;48.197705;11.525762
1;50.434743;7.404441
1;49.463764;11.120717
1;52.503736;13.467989
1;48.061105;11.206716
1;54.308644;10.099983
1;52.503736;13.467989
2;50.935909;6.996744
1;51.273859;7.221529
1;52.503736;13.467989
59;52.595893;11.871819
1;49.441201;9.338677
1;49.399554;9.223283
3;49.411968;8.641465
1;50.942822;6.959187
1;52.478476;13.473373
4;53.655272;9.797379
1;53.083271;8.813689
1;48.813673;9.16941
1;49.445426;11.08227
2;48.815561;9.319099
1;48.811866;9.352026
1;48.800396;9.502299
1;52.336959;14.398597
1;52.40018;13.921342
2;52.428236;13.751509
2;50.019873;8.24602
6;49.995125;8.338411
8;49.993516;8.277393
3;50.068253;8.633276
2;50.106816;8.662994
1;50.106816;8.662994
1;50.099184;8.760833
1;50.863196;6.576085
1;50.942822;6.959187
4;49.510157;8.467919
3;50.036673;8.605247
1;52.117353;13.195364
1;52.090574;13.160351
1;50.119203;8.639325
2;51.246873;6.794397
6;48.077295;11.251159
1;50.099184;8.760833
1;50.085116;8.634103
2;50.084146;8.634858
3;50.068253;8.633276
2;52.524753;13.537574
1;52.520762;13.540055
1;52.517993;13.53957
1;52.531737;13.843405
1;52.531594;13.84754
2;52.532618;13.85341
1;52.541563;13.86222
1;50.019873;8.24602
1;50.001238;8.258479
2;50.068253;8.633276
2;50.099301;8.686177
1;49.913009;8.645321
1;49.96912;8.653582
1;50.083903;8.670203
1;48.1435;11.519433
1;48.1435;11.519433
1;52.424505;9.708305
1;49.434306;11.045261
1;48.0471;11.96261
1;48.129037;11.593271
1;51.531157;7.166047
1;51.500711;7.419993
2;51.276834;6.788626
1;51.246873;6.794397
1;48.215432;11.218115
2;48.127311;11.604993
1;49.819593;10.991056
1;49.845545;10.961635
1;52.337966;14.473028
1;52.428236;13.751509
2;50.120911;8.929245
1;50.122107;8.955
1;49.145069;9.121902
1;50.826924;7.114584
2;52.39022;9.727164
1;52.64537;9.217682
1;52.846881;9.246403
1;48.134098;11.583337
1;54.409863;9.978727
1;50.957636;7.013069
1;51.162339;6.878905
1;51.291568;6.786972
6;51.429615;6.776041
1;48.966589;8.554998
1;48.966589;8.554998
1;50.102654;8.784528
1;49.32578;11.035364
1;49.241137;11.082674
1;49.066342;10.959774
1;51.320063;12.386317
1;52.450996;9.736009
1;50.021599;8.661133
1;49.72562;8.608978
1;49.774953;11.036667
1;49.595977;11.001735
1;49.24218;6.95667
2;48.747135;9.275654
1;48.610823;9.303161
1;51.441813;7.109712
30;52.321273;14.576727
3;52.40018;13.921342
3;52.428236;13.751509
1;50.826924;7.114584
1;50.942822;6.959187
1;49.143245;9.207569
1;49.154769;8.976996
1;49.132547;8.904417
1;49.266028;7.005401
1;48.412889;11.469255
1;50.02692;9.362795
1;50.010668;9.277676
1;51.478489;7.223273
10;51.231825;6.79722
1;52.507233;13.332414
1;48.137244;11.574843
19;49.451413;8.538098
13;49.440554;8.56565
1;50.004258;8.350709
2;48.993529;8.401938
3;49.479207;8.469285
1;50.099184;8.760833
1;50.554794;9.684168
5;52.377132;9.741816
2;53.553532;10.00636
1;49.036615;8.673215
1;47.969083;11.769198
1;48.061105;11.206716
1;48.092711;11.606017
1;48.226039;11.679405
1;50.984469;6.921828
2;50.949124;6.952697
2;50.943038;6.9597
1;50.942822;6.959187
4;51.239745;6.797418
8;51.232329;6.797445
1;51.246873;6.794397
1;48.080144;11.526894
2;48.118519;11.595716
1;48.137244;11.574843
1;48.150035;11.461624
1;48.21171;11.459403
1;48.151555;11.731102
1;48.070885;11.886948
2;48.137244;11.574843
1;50.04142;8.256385
1;49.991638;8.413561
1;50.984469;6.921828
1;50.942822;6.959187
5;51.264186;6.821212
1;48.137244;11.574843
2;48.126052;11.663162
15;47.997704;11.170319
7;47.997704;11.170319
1;51.246873;6.794397
1;51.573685;7.304643
1;51.531157;7.166047
1;48.991273;8.540741
1;53.553532;10.00636
4;50.080855;8.637393
3;51.562107;7.195667
1;51.517961;7.459266
1;52.166676;11.657876
5;50.066563;8.614713
1;50.988901;13.63642
1;51.320063;12.386317
1;51.380768;12.321406
1;51.336918;7.377707
1;51.597938;6.688244
2;50.019657;8.246119
1;52.450996;9.736009
2;50.870944;6.094398
1;50.961043;6.12444
1;48.197705;11.525762
1;52.10911;11.629911
2;54.174399;10.043809
1;54.174399;10.043809
1;53.989833;9.823259
1;51.219708;6.794011
1;51.451378;7.01386
2;52.524924;13.36962
1;52.429674;13.548712
1;51.047996;13.71993
1;50.618788;12.6803
1;49.005835;8.512308
4;51.524496;12.345704
2;51.452205;11.014581
1;53.549658;10.011708
6;51.518303;11.487144
1;51.402944;12.195548
1;51.316414;12.403369
1;52.438861;13.199014
1;52.476544;13.246477
1;48.724347;9.359577
1;52.715962;11.858192
1;51.570404;7.373932
2;51.322778;11.962538
1;51.322778;11.962538
1;49.379913;8.675444
1;54.09373;12.099085
1;52.450996;9.736009
1;49.320341;8.890169
1;51.805679;11.728073
1;52.3928;13.03621
2;50.937707;12.42595
1;50.870423;12.077394
1;52.55235;13.548784
6;50.76764;6.09118
10;51.524496;12.345704
1;50.849343;12.092819
1;50.870423;12.077394
1;49.362752;12.10135
1;49.288268;11.413693
1;49.376065;11.220434
1;51.45047;7.076164
1;51.444204;7.08847
1;50.8114;12.79858
3;51.490364;11.986953
1;51.082937;12.42631
1;51.114471;12.419559
3;51.3916;11.306874
1;48.874683;12.443084
1;51.030458;13.762502
1;51.353665;12.304371
2;51.353665;12.304371
1;51.307218;12.224727
2;51.322778;11.962538
5;51.449184;6.852629
1;52.341004;12.980405
1;47.608903;8.167266
2;49.493725;9.771813
20;50.785924;6.157269
1;50.991652;11.326462
1;53.552822;10.00778
1;52.098745;12.431632
1;51.903194;12.256297
1;54.409863;9.978727
1;48.907431;9.1478
2;49.155371;8.62381
2;52.401187;13.299486
2;52.405412;13.30639
1;49.18402;11.016801
1;51.047996;13.71993
1;48.063694;11.677814
1;49.368361;11.040011
1;49.478938;8.452215
1;49.433183;8.585498
1;49.563931;11.494533
1;51.454776;12.028007
1;51.316414;12.403369
3;51.304791;12.16885
1;49.201953;9.52692
1;49.148737;9.30539
1;52.176915;11.155235
5;52.148536;11.640985
4;52.148536;11.640985
1;49.310678;10.71151
1;49.39497;10.885451
1;49.416939;10.964817
2;47.723839;11.408785
20;50.785924;6.157269
1;49.345852;7.254627
1;49.373881;7.048972
1;52.3928;13.03621
1;51.570692;12.263228
1;52.455302;13.356577
2;52.474827;13.365683
1;54.077873;12.099912
1;49.448006;11.097623
1;49.501231;11.278001
1;48.403837;9.791068
1;50.631283;12.797079
1;50.696832;12.849621
1;50.742983;12.953815
1;50.772881;12.972908
2;48.640541;9.803419
1;51.993499;11.986135
1;49.307037;8.942469
1;51.280592;6.770863
1;53.552822;10.00778
2;50.304948;8.812529
1;50.219406;8.902961
1;51.822156;6.343912
2;52.53198;13.822595
1;52.532268;13.83154
1;52.531953;13.838228
1;52.531737;13.843405
1;52.531594;13.84754
1;52.531962;13.850831
1;52.532618;13.85341
1;50.173831;8.586837
1;51.458183;7.415048
1;49.288268;11.413693
1;54.409863;9.978727
1;51.45047;7.076164
1;49.524243;11.620022
1;49.524243;11.620022
2;51.477087;11.986998
2;49.582655;8.724723
1;49.320341;8.890169
1;51.567429;13.574277
1;50.579298;12.99815
1;48.7719;8.905379
2;48.822123;9.093604
1;48.132111;11.153276
1;51.320063;12.386317
2;52.488194;13.509177
2;49.155326;8.632997
1;49.647486;8.496118
1;49.598252;8.478643
1;51.06699;10.680335
1;50.040161;10.228825
1;50.049204;10.30491
1;52.470116;13.44877
1;48.355088;10.901569
1;53.502465;11.324394
1;52.209384;11.558959
1;49.522904;8.349594
1;51.132764;6.411574
1;52.340096;9.668932
1;50.102268;8.693036
1;54.085244;12.107975
2;52.470952;13.454101
4;51.524496;12.345704
2;52.509678;13.496548
1;51.267198;12.022146
2;50.124516;8.607027
3;50.080855;8.637393
2;50.143474;10.130726
1;50.100578;10.138735
1;50.102654;8.784528
1;51.620789;13.564263
1;51.738107;13.979664
1;51.538888;7.676401
1;51.495892;7.351252
1;51.336801;6.629463
1;51.45047;7.076164
1;48.829647;9.166668
1;48.390002;10.026217
6;53.857422;11.184558
1;50.083903;8.670203
1;50.172968;8.529711
1;48.137244;11.574843
1;48.144291;11.504196
9;51.38244;10.379448
1;51.383186;10.416646
3;51.383186;10.416646
1;49.272042;8.838364
1;48.720347;9.382464
1;48.783002;9.179811
1;48.471723;8.928697
